date,equity,cash,selected,positions,tax_paid,fees_paid,distributions_net
2025-09-11,890.5737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-12,904.1737092020276,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-15,918.9737092020276,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-16,935.1737092020276,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-17,947.5737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-18,952.3737092020276,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-19,966.1737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-22,960.7737092020276,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-23,951.1737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-24,966.7737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-25,954.7737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-26,946.1737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-29,963.3737092020276,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-30,964.9737092020276,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-10-01,953.7696033679,11.769603367900004,ASAI3,1,0.0,14.103661581404875,0.0
2025-10-02,937.7696033679,11.769603367900004,ASAI3,1,0.0,14.103661581404875,0.0
2025-10-03,917.7696033679,11.769603367900004,ASAI3,1,0.0,14.103661581404875,0.0
2025-10-06,909.7696033679,11.769603367900004,ASAI3,1,0.0,14.103661581404875,0.0
2025-10-07,884.7696033679,11.769603367900004,ASAI3,1,0.0,14.103661581404875,0.0
2025-10-08,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-09,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-10,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-13,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-14,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-15,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-16,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-17,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-20,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-21,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-22,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-23,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-24,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-27,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-28,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-29,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-30,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-10-31,889.6094198894976,889.6094198894976,,0,0.0,14.38466024226326,0.0
2025-11-03,884.1627864974371,22.162786497437082,RDOR3,1,0.0,14.662154366828858,0.0
2025-11-04,881.3627864974371,22.162786497437082,RDOR3,1,0.0,14.662154366828858,0.0
2025-11-05,897.7627864974371,22.162786497437082,RDOR3,1,0.0,14.662154366828858,0.0
2025-11-06,970.962786497437,22.162786497437082,RDOR3,1,0.0,14.662154366828858,0.0
