strategy,signal_mode,lookback,skip,top_n,trend_window,vol_window,rebalance,score,weighting,absolute_momentum,max_weight,target_vol,roc_windows,roc_weights,positive_rule,full_start,full_end,full_candles,full_trades,full_exposure,full_avg_positions,full_total_return,full_cagr,full_max_drawdown,full_volatility,full_sharpe,full_turnover,train_end,train_total_return,train_cagr,train_max_drawdown,train_sharpe,test_start,test_total_return,test_cagr,test_max_drawdown,test_sharpe,test_trades,test_exposure
top1_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,0,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,191,0.9208946262383668,0.9208946262383668,1.6418412517782848,0.03728920558780735,-0.7611167804784227,0.34821273011312104,0.2793853261948412,178.68921394396034,2018-07-02,1.5288293749812665,0.05144433474266363,-0.7611167804784227,0.3176563268987846,2018-07-03,-0.04787675226828525,-0.006084768552376829,-0.5461687276882332,0.16184732019179734,71,0.98998998998999
top2_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo_risk_adjusted,inv_vol,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,580,0.8737616331432002,1.58180726508556,6.268758062553929,0.07761778052380075,-0.6460474104176646,0.2838594068287673,0.4057107320421984,142.41466974583608,2018-07-02,6.010838327617623,0.11104506977488127,-0.5803915402035422,0.5147192621683184,2018-07-03,-0.05602639386164443,-0.007147104756786704,-0.5923292423722586,0.12028033654222442,189,0.9594594594594594
top2_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,563,0.8737616331432002,1.58180726508556,5.445933356107076,0.07274998868253513,-0.6510020435107229,0.28777987278510053,0.38838140513280184,132.38408095839287,2018-07-02,5.467193348298025,0.10620664733171115,-0.5983903357287433,0.4958096667841893,2018-07-03,-0.08592559869154515,-0.011114633531717932,-0.5759847905711828,0.10773575130364847,181,0.9594594594594594
top1_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,1,0,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,197,0.9111377964575202,0.9111377964575202,5.374055710187991,0.07229675277057823,-0.7677471160294321,0.3528772875014374,0.37438892506887655,186.59555590259384,2018-07-02,5.414216963884253,0.10571477102059146,-0.7677471160294321,0.4628653898571321,2018-07-03,-0.09470409229694254,-0.01230108976382005,-0.5976738494871776,0.14875241377699203,69,0.98998998998999
top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo_risk_adjusted,inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,608,0.8895226658661063,1.6149804863404382,15.189085781183273,0.11063259267604075,-0.6327300061309254,0.2891165960126632,0.5076384024819544,158.36144977611457,2018-07-02,15.491147089462135,0.1636383952107856,-0.6327300061309254,0.6667657211868886,2018-07-03,-0.10213687966156815,-0.013313569153101446,-0.5642805198054035,0.09597947479637123,199,0.9594594594594594
top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,760,0.8895226658661063,2.1394476133293305,6.540377937405335,0.07910869368829321,-0.6708705944301845,0.27334098554071623,0.41555516251603325,127.97099366898603,2018-07-02,6.718984993821679,0.11684092406562496,-0.6708705944301845,0.5376288946081997,2018-07-03,-0.10545820610284429,-0.01376836778411128,-0.5673791110707005,0.08108207646992358,253,0.9594594594594594
top1_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend0_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,0,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",all_windows,2000-01-03,2026-07-17,6662,205,0.8009606724707296,0.8009606724707296,5.691236687566367,0.07426098399816516,-0.7414885120894368,0.3269968981648433,0.38225568335864457,196.73829177166675,2018-07-02,5.8125517130654245,0.10932281124083643,-0.5640233206322325,0.4828966904290948,2018-07-03,-0.10585997648715406,-0.013823483543665027,-0.620850786693601,0.12780510022649533,75,0.9269269269269269
top1_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",all_windows,2000-01-03,2026-07-17,6662,205,0.8009606724707296,0.8009606724707296,5.691236687566367,0.07426098399816516,-0.7414885120894368,0.3269968981648433,0.38225568335864457,196.73829177166675,2018-07-02,5.8125517130654245,0.10932281124083643,-0.5640233206322325,0.4828966904290948,2018-07-03,-0.10585997648715406,-0.013823483543665027,-0.620850786693601,0.12780510022649533,75,0.9269269269269269
top1_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,1,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,188,0.8737616331432002,0.8737616331432002,4.4058236682073115,0.06565941824078814,-0.6085635197425134,0.3425223531070098,0.35715671542103095,178.65529400118953,2018-07-02,4.55310219426559,0.09712934552653518,-0.5612518303256591,0.4447932419314226,2018-07-03,-0.11228529451563751,-0.014707882523420368,-0.6076374283365706,0.14110909736820915,70,0.9594594594594594
top2_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,577,0.8737616331432002,1.58180726508556,8.486484653060353,0.0884861746478407,-0.624403439598141,0.2920911410570185,0.436660897790246,148.94872908714794,2018-07-02,8.992659233294175,0.1325406891388965,-0.5682685875262887,0.574283762154174,2018-07-03,-0.12730099860799216,-0.01679674525268382,-0.5897022699377562,0.09176971974600331,201,0.9594594594594594
top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,766,0.8895226658661063,2.1418492945061542,6.8240469514731075,0.08061155599978775,-0.6701364760625039,0.2754861472650158,0.419577565568669,128.42847239689414,2018-07-02,7.22199121151521,0.12065975353838354,-0.6701364760625039,0.5472034017884854,2018-07-03,-0.1286545258691778,-0.016986579727680695,-0.5664915954002672,0.0684836591013085,251,0.9594594594594594
top3_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,766,0.8895226658661063,2.1394476133293305,7.76976562289126,0.08526845911822822,-0.6213724731597332,0.28582543111180897,0.4294300807802734,133.3157300607685,2018-07-02,8.34594434483387,0.12845078577932956,-0.6213724731597332,0.562516257281396,2018-07-03,-0.131467395831238,-0.017381916752020055,-0.5669157605206823,0.07623718189455332,278,0.9594594594594594
top1_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,1,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,196,0.8895226658661063,0.8895226658661063,9.790778695802269,0.09378342588915745,-0.6104813296571205,0.34382964480427297,0.43257587771298156,186.68268573112775,2018-07-02,10.469000782663057,0.14101057552307616,-0.5876899247044121,0.5568810011836756,2018-07-03,-0.14301734701503954,-0.019017057549383987,-0.6091956392118236,0.11959725405854164,71,0.9594594594594594
top3_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,761,0.8895226658661063,2.1394476133293305,6.882320299009358,0.08091378306859975,-0.6709930196816423,0.2740490021984912,0.4212622190125058,126.6426430886479,2018-07-02,7.48077531527211,0.1225391417186934,-0.6709930196816423,0.5556510311101447,2018-07-03,-0.14550629416647842,-0.019371946218078917,-0.5700887651294868,0.06059240457598229,248,0.9594594594594594
top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo_risk_adjusted,inv_vol,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,594,0.8895226658661063,1.6163314320024016,9.915776313860341,0.09425826670229132,-0.6473273371092477,0.2861803901851596,0.4581437517281937,146.33314935451892,2018-07-02,10.75491036549179,0.14253073437340413,-0.6473273371092477,0.6105618591460813,2018-07-03,-0.15032998305452916,-0.020062320646105802,-0.5923292423722586,0.07570369811129712,198,0.9594594594594594
top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,596,0.8895226658661063,1.6149804863404382,12.13370214732788,0.1019127942811946,-0.6532357034079584,0.29263521561795786,0.47820571811230533,146.55853346306756,2018-07-02,13.3269738071355,0.15482052939357605,-0.6532357034079584,0.6365007604628611,2018-07-03,-0.15577832966440253,-0.02084623649926831,-0.5668646879137116,0.07172385179998503,196,0.9594594594594594
top1_roc_combo_roc12_6_3_w2_1_1_skip21_trend0_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,21,1,0,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,203,0.7799459621735214,0.7799459621735214,4.791726610035349,0.06843220665963434,-0.6223888382936653,0.3404484824469583,0.3649077957333428,194.57538519371556,2018-07-02,5.27591602340015,0.10441232951986379,-0.5616657863050261,0.46618635435237366,2018-07-03,-0.15870910821977158,-0.02126975518367613,-0.6222072672027714,0.12380757319238525,70,0.9274274274274275
top2_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,595,0.8895226658661063,1.6115280696487542,11.359640136415983,0.09939314827984091,-0.632805338047915,0.3019440709233813,0.4648974032834348,148.9100981777495,2018-07-02,12.628579142850976,0.15170418160756616,-0.632805338047915,0.6164942292000445,2018-07-03,-0.16960258052874666,-0.022855350395794227,-0.5680632911781132,0.07068008894236208,207,0.9594594594594594
top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,609,0.8895226658661063,1.6115280696487542,15.887632541130351,0.11240213364233043,-0.6164949710686052,0.2985040747758006,0.5061812039549707,163.2595226208493,2018-07-02,17.776691147868462,0.17183355800422295,-0.6164949710686052,0.6770255169228925,2018-07-03,-0.17089993270464798,-0.02304539789729254,-0.5662512726022457,0.06617950145477593,213,0.9594594594594594
top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,585,0.8895226658661063,1.6163314320024016,9.102451933564566,0.09106983030638194,-0.6640927466703718,0.28961906841530377,0.4460844677109797,136.71454954196085,2018-07-02,10.17735905286631,0.13942255023455807,-0.6640927466703718,0.5965450478478437,2018-07-03,-0.17090375750821918,-0.023045958572844638,-0.5759847905711828,0.06655936638924446,190,0.9594594594594594
top3_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,773,0.8895226658661063,2.13839687781447,9.162391429051093,0.09131309488180794,-0.6354840297448918,0.2873994181893793,0.4479273986912206,141.519996979482,2018-07-02,10.276375277319419,0.13996605559748954,-0.6354840297448918,0.5951979442178923,2018-07-03,-0.17592849886492445,-0.023784495513704207,-0.5736307776611287,0.052381518905915435,279,0.9594594594594594
top2_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,577,0.8895226658661063,1.6149804863404382,9.726692198497718,0.09353791768836683,-0.6534125921881802,0.2962611059100373,0.45018115534452713,135.5080040138377,2018-07-02,11.056514079805341,0.14409688953225075,-0.6534125921881802,0.6016098182870471,2018-07-03,-0.1850455161311242,-0.025134641690001125,-0.576973421446446,0.06063288225496515,189,0.9594594594594594
top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,597,0.8895226658661063,1.6163314320024016,10.350255941046672,0.09586901547560056,-0.6252236249156491,0.29606711622656084,0.4574363068193976,150.36924066042508,2018-07-02,11.80714604832003,0.1478393826843949,-0.6161233461309876,0.6135231376117938,2018-07-03,-0.18670881091575953,-0.025382385642155558,-0.5873374100780775,0.06088048017369137,208,0.9594594594594594
top1_roc_combo_roc12_6_3_w2_1_1_skip0_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,0,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,179,0.9208946262383668,0.9208946262383668,2.776612787082069,0.051352911664917844,-0.7610778927727717,0.36061115724699105,0.31928872937903024,168.66360578822363,2018-07-02,3.29713660699706,0.08202343589786065,-0.7610778927727717,0.3993449387997503,2018-07-03,-0.19961300225878875,-0.02731965300830963,-0.5647515890227663,0.11526681099220425,71,0.98998998998999
top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,571,0.7610327229060342,1.506154308015611,10.584442900326898,0.09671277242091403,-0.6111811093134479,0.2852031309769665,0.4663490232499888,164.69919256199725,2018-07-02,12.448704980956665,0.15087709708912622,-0.5672056399214775,0.634765556785299,2018-07-03,-0.20878116002808567,-0.028712727961601514,-0.568961312302074,0.039983403335979883,227,0.9174174174174174
top3_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,766,0.8895226658661063,2.1418492945061542,6.3809897808057885,0.07824021109633783,-0.6701578168396622,0.2766640644433615,0.41099295495179405,128.25415552927808,2018-07-02,7.668310293291713,0.12386748957575655,-0.6701578168396622,0.5573744386123355,2018-07-03,-0.21777114143061294,-0.0300925224819385,-0.5701438552392963,0.02146242769706226,249,0.9594594594594594
top1_roc_combo_roc12_6_3_w1_1_1_skip21_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,1,0,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,184,0.9237466226358451,0.9237466226358451,1.6040126915970014,0.03672556819273698,-0.751667299146117,0.3548651513539119,0.27957263909068214,170.74933028237808,2018-07-02,2.0506454165787136,0.06216398992972372,-0.751667299146117,0.347208656975983,2018-07-03,-0.22066423156589332,-0.030539511529752428,-0.5974179627966267,0.09016626287130787,67,0.97997997997998
top1_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_target0.25_adjusted,adjusted,252,0,1,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.25,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,354,0.9118883218252777,0.9118883218252777,2.7892705563080833,0.05148549247137857,-0.5027308692180253,0.2478221398871265,0.32665109281873617,151.92674793686083,2018-07-02,3.5794900494534767,0.0857531077598439,-0.4110047261258537,0.46269053939924165,2018-07-03,-0.22753414804291372,-0.03160677884961871,-0.48361660556010777,0.010211997892174474,109,0.96996996996997
top1_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend0_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,21,1,0,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",all_windows,2000-01-03,2026-07-17,6662,203,0.7799459621735214,0.7799459621735214,16.570083721318365,0.11406414793446285,-0.6229199863127048,0.33994234251408395,0.4876458605391001,194.71448247946697,2018-07-02,19.85326978432773,0.17849879620577336,-0.5239869383941054,0.65781370366918,2018-07-03,-0.2307560007174102,-0.03211017126713411,-0.6202490123992024,0.08265297787150777,69,0.9274274274274275
top1_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,179,0.8988291804262984,0.8988291804262984,4.764678727258818,0.0682437433636418,-0.7021869660502456,0.3490498345183914,0.36367253656098,168.70098038495092,2018-07-02,5.914642245447345,0.1102153748471193,-0.6640645484197821,0.4762615760176578,2018-07-03,-0.2411484065067031,-0.03374659199543528,-0.5647515890227663,0.08845458896328388,71,0.96996996996997
top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,1",all_windows,2000-01-03,2026-07-17,6662,575,0.7610327229060342,1.506154308015611,10.0944981707633,0.09492818418519033,-0.6253622437817206,0.284680032279038,0.46095466453551426,163.99318347958751,2018-07-02,12.426994641696755,0.15077656336490697,-0.5594759017082792,0.6344268711946062,2018-07-03,-0.2427889078088168,-0.03400670156873509,-0.5734582796540828,0.01881274261230218,230,0.9174174174174174
top1_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,21,1,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,191,0.7610327229060342,0.7610327229060342,3.178402625005634,0.055366294416249406,-0.6569062863601058,0.3333245627108796,0.32849156083964054,184.5885523500049,2018-07-02,4.049143650658301,0.09149996677357919,-0.5790344961492264,0.4324771961946786,2018-07-03,-0.24387018892270584,-0.03417841394607202,-0.6535464016659709,0.08065097061244189,72,0.9174174174174174
top2_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,580,0.8737616331432002,1.58180726508556,7.361199562201952,0.08331898955257988,-0.6617982458201196,0.2892928605338565,0.42165238911299174,144.58977031688323,2018-07-02,9.143240345710586,0.1334569768591023,-0.5955731847302863,0.5795408962059899,2018-07-03,-0.24462251741951502,-0.03429801403056831,-0.6048538749643717,0.028405310139556657,190,0.9594594594594594
top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,inv_vol,True,1.0,0.0,"252,126,63","1,1,2",all_windows,2000-01-03,2026-07-17,6662,579,0.7610327229060342,1.506154308015611,11.193835482230497,0.09883372612098662,-0.6521262804001238,0.28025168745838247,0.47644298045974387,170.8829646581899,2018-07-02,13.822240468505575,0.15694456841116033,-0.5499393949004964,0.6558155613326365,2018-07-03,-0.245372446851279,-0.034417336573365875,-0.5698679722361419,0.00820073951839055,219,0.9174174174174174
top3_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","1,1,2",all_windows,2000-01-03,2026-07-17,6662,579,0.7610327229060342,1.506154308015611,12.071522708915916,0.1017157449677415,-0.6535279081389932,0.28033838570474595,0.48570029968817735,169.78516709726,2018-07-02,15.010960458678205,0.16178060727511978,-0.5499794929978836,0.670691053640791,2018-07-03,-0.24939361244463343,-0.035058927615388646,-0.5755655492415374,0.006643897100992079,224,0.9174174174174174
top1_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,21,1,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",all_windows,2000-01-03,2026-07-17,6662,195,0.7610327229060342,0.7610327229060342,12.376441077037505,0.10267354682022156,-0.6636228625871086,0.3293144359675025,0.4612714959907069,186.7330978897577,2018-07-02,15.374051902477877,0.1631901312116386,-0.524010743018415,0.62977858853572,2018-07-03,-0.25475461147575884,-0.03591899082471228,-0.6614518291977896,0.06584901187027721,70,0.9174174174174174
top2_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,595,0.8895226658661063,1.6163314320024016,9.521861319940982,0.09274365821321351,-0.6233613570245475,0.2899974182031855,0.45109915957669566,142.44311534777427,2018-07-02,11.968454856709823,0.1486164844798865,-0.619906472313012,0.624292519600695,2018-07-03,-0.2573800925284113,-0.03634217370298631,-0.5961140657852477,0.02078879323530382,190,0.9594594594594594
top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,inv_vol,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,579,0.7610327229060342,1.506154308015611,11.257480532208234,0.09904932414275036,-0.6570627672924559,0.2801111641584226,0.47724166810648927,170.95834674414243,2018-07-02,14.236665662350026,0.15867092988380405,-0.5499731412652439,0.6613893797793192,2018-07-03,-0.25848561557318595,-0.03652075725540671,-0.5841518408622347,0.0002864369973536611,224,0.9174174174174174
top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,inv_vol,True,1.0,0.0,"252,126,63","1,1,1",all_windows,2000-01-03,2026-07-17,6662,579,0.7610327229060342,1.506154308015611,10.961696692471584,0.098038068934722,-0.6574153948329033,0.2802332727091423,0.4738674835527056,170.83234272555643,2018-07-02,13.922781628537132,0.15736754666993003,-0.5500036920198643,0.6572607884585876,2018-07-03,-0.26501187430640405,-0.03757976874075175,-0.5781481715264939,-0.0036529552044048392,219,0.9174174174174174
top3_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,581,0.7610327229060342,1.506154308015611,13.122098476484618,0.10493003955663771,-0.632189598759038,0.2804247961129187,0.49604001222430266,170.9350770756283,2018-07-02,16.709481894436195,0.16813170570521763,-0.5392520774899272,0.6896400573988916,2018-07-03,-0.2682848046951781,-0.03811396835435321,-0.578132001487395,-0.005547194937195277,221,0.9174174174174174
top3_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","1,1,1",all_windows,2000-01-03,2026-07-17,6662,579,0.7610327229060342,1.506154308015611,11.67830650380265,0.1004483345818099,-0.6604996484358157,0.28031062612401353,0.48161543869753526,170.2389242269398,2018-07-02,15.013007498861935,0.16178863831378631,-0.5499794929978836,0.6707157470441565,2018-07-03,-0.26855250598655767,-0.03815775440298286,-0.5782637728497785,-0.005285581155865543,222,0.9174174174174174
top2_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,571,0.8737616331432002,1.58180726508556,5.999399574835723,0.07608536354630457,-0.6609280567709883,0.2926641356919004,0.3972957634819058,133.21253938242677,2018-07-02,7.819133775583209,0.12491622495984678,-0.5937624813890616,0.5494987209807595,2018-07-03,-0.27047257507053923,-0.038472218709699635,-0.5957330451650575,0.014787823739075523,175,0.9594594594594594
top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,2",all_windows,2000-01-03,2026-07-17,6662,573,0.7610327229060342,1.506154308015611,9.69392124580123,0.09341182987175611,-0.6431996889459288,0.2843665261885462,0.45627746900205,165.31759936227346,2018-07-02,12.545757465040491,0.151324647631633,-0.5527836937609801,0.635938643477912,2018-07-03,-0.2738764981726646,-0.03903149056232924,-0.5834971778101866,-0.001383485383683431,227,0.9174174174174174
top2_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,580,0.8737616331432002,1.58180726508556,6.880564657326418,0.08090470912185754,-0.6375871678752822,0.2969274088832348,0.410770049007387,146.346268875199,2018-07-02,9.02474406009265,0.13273701551617778,-0.5805167655331622,0.570371087533443,2018-07-03,-0.27875741294747014,-0.039837454514891846,-0.579111254789195,0.016565969303131152,203,0.9594594594594594
