rank,trading_strategy,strategy_params,management_strategy,start,end,candles,trades,exposure,avg_positions,initial_equity,final_equity,total_return,cagr,average_annual_return,max_drawdown,annual_volatility,sharpe,turnover
241,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,268,0.9615564932020628,1.8954524144397562,10000.0,27554.42768816205,1.7554427688162049,0.1254717043013469,0.1545602951545772,-0.5475885791944055,0.29187207483568994,0.5526657244601957,94.74742800268328
242,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,233,0.9226441631504922,1.6760431317393343,10000.0,27419.788933024538,1.7419788933024538,0.12482898562616218,0.18201701058832886,-0.5944051832728262,0.29727418659457244,0.545848916882773,84.43365693680039
243,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,222,0.9132676980778247,1.639943741209564,10000.0,27402.21653123485,1.740221653123485,0.12474489550988,0.18061726542371978,-0.5782081786055286,0.2889538485640857,0.5528731923575608,85.44269962093782
244,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,269,0.9615564932020628,1.8837318330989217,10000.0,27383.977821913446,1.7383977821913446,0.1246575664829126,0.17062411936986177,-0.5943436591090783,0.30372682683682806,0.5401329493529684,92.38156891418751
245,buy_and_hold,,top1_momentum_lb126_skip21_trend200_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,196,0.939521800281294,0.9507735583684951,10000.0,27382.79753968254,1.738279753968254,0.12465191338661974,0.30527609670108513,-0.799799885146546,0.37665295959229106,0.50167496946973,186.67199551275274
246,buy_and_hold,,top1_momentum_lb126_skip21_trend200_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,196,0.939521800281294,0.9507735583684951,10000.0,27382.79753968254,1.738279753968254,0.12465191338661974,0.30527609670108513,-0.799799885146546,0.37665295959229106,0.50167496946973,186.67199551275274
247,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,219,0.953117674636662,1.808720112517581,10000.0,27149.23399353631,1.7149233993536308,0.12352897552315012,0.2013476458294057,-0.6327055201724643,0.3203537450454046,0.5253776956095564,59.25287725423691
248,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,235,0.9132676980778247,1.6797937177684013,10000.0,27078.33677582958,1.7078336775829577,0.12318642406570612,0.1831558056981289,-0.6246924183099103,0.29722878085805277,0.5410510580117494,88.08515804212661
249,buy_and_hold,,top1_risk_adjusted_lb126_skip21_trend200_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,212,0.939521800281294,0.9554617909048289,10000.0,27054.512876820187,1.7054512876820187,0.12307113715531237,0.19879395908591507,-0.6812513294833477,0.3446289149281831,0.5110025964551715,202.7602692262618
250,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,287,0.8912330051570558,1.6783872480075013,10000.0,26927.675275129724,1.6927675275129723,0.1224558397645219,0.1359620033931374,-0.45188664694970415,0.26415576271681535,0.5697491826015729,136.14748928450277
251,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,309,0.9714017815283638,2.681669010782935,10000.0,26920.1085592319,1.69201085592319,0.1224190522699855,0.15066740875201112,-0.5575206632962584,0.2761331602714628,0.5578315412483673,55.748933754058015
252,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,290,0.8912330051570558,1.706516643225504,10000.0,26844.030952185807,1.6844030952185807,0.12204867334535852,0.14049241938312274,-0.47959108387053073,0.2739096669567565,0.5577321966211274,134.57391013123194
253,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,230,0.9132676980778247,1.6915142991092358,10000.0,26836.32975165413,1.683632975165413,0.12201112888147447,0.16232853928134966,-0.5470479507293522,0.28291286474915417,0.5501334165313986,85.15959132445226
254,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,321,0.9714017815283638,2.711673699015471,10000.0,26737.7194269734,1.67377194269734,0.1215295462456647,0.14290082953106528,-0.5389924080987164,0.26538606675425275,0.5664025993482922,58.018640225997615
255,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,288,0.9226441631504922,2.289732770745429,10000.0,26701.78523176381,1.6701785231763808,0.12135366452948992,0.16006510295377585,-0.5716630092639567,0.2771421700508478,0.5534061428473965,61.80158109748116
256,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol21_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,282,0.8912330051570558,1.6671354899203001,10000.0,26692.770050158113,1.6692770050158114,0.12130950646468319,0.13435054101947647,-0.4044723352638656,0.263843870258996,0.566132580966385,132.98051559050978
257,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,273,0.9615564932020628,1.8495077355836849,10000.0,26630.561379004175,1.6630561379004174,0.12100443700494123,0.17893123929429464,-0.6244608252138957,0.3029739729161095,0.5300381591644772,101.95144410732406
258,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,270,0.9615564932020628,1.8541959681200189,10000.0,26605.8334441875,1.6605833444187503,0.120882997073128,0.1694340740744981,-0.5682125870871101,0.28765938154206766,0.5422039501745102,103.77805821610059
259,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,231,0.9226441631504922,1.6601031411157994,10000.0,26544.935259019283,1.6544935259019282,0.1205834978428526,0.17742662006500237,-0.6043984937656075,0.29267696807808874,0.5368943170454784,81.81534894705726
260,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,256,0.9615564932020628,1.854664791373652,10000.0,26524.12995341415,1.652412995341415,0.12048103756770301,0.15911652029584436,-0.5606999730737598,0.3039390102236009,0.5279479127512593,92.49130661910446
261,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,288,0.9226441631504922,2.29957805907173,10000.0,26401.96075687104,1.6401960756871041,0.11987795226160158,0.16105200048566232,-0.5728521291303025,0.27530935741059614,0.5504965111642038,62.26674692348412
262,buy_and_hold,,top1_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend0_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,68,0.9817158931082982,1.0220346929207689,10000.0,26378.738802308784,1.6378738802308783,0.11976303889843565,0.17964306430193638,-0.6964136027371008,0.4060929653118654,0.4820403218301078,62.896349360201306
263,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,219,0.953117674636662,1.8288795124238162,10000.0,26370.495710588773,1.6370495710588773,0.1197222266374971,0.19965659458903284,-0.6343070807996442,0.31913419356050066,0.5155167178135798,54.7361291953128
264,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_target0.25_adjusted,2018-01-02,2026-07-31,2133,324,0.9714017815283638,2.691514299109236,10000.0,26349.84113190508,1.6349841131905078,0.11961991451124532,0.15046321317864517,-0.5389270060803537,0.2529217424603693,0.5747452550393013,57.3709279423398
265,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,265,0.9615564932020628,1.845757149554618,10000.0,26102.171928060245,1.6102171928060245,0.11838753908176214,0.1826018280221836,-0.5991364745931029,0.3002436437610761,0.5244187745745821,101.36232346090782
266,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,188,0.8846694796061885,1.5818096577590248,10000.0,26092.934658509534,1.6092934658509535,0.11834137590837246,0.18672089673434977,-0.5789267816386768,0.2916683370046387,0.530726981669987,62.33063638315806
267,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x1_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,255,0.9615564932020628,1.8959212376933896,10000.0,26090.052450066825,1.6090052450066827,0.1183269691420088,0.1462360450229149,-0.5597263552735624,0.2870455750905287,0.5347306835319329,83.06208429825115
268,buy_and_hold,,top1_risk_adjusted_lb126_skip0_trend0_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,193,0.976558837318331,0.9882794186591655,10000.0,26055.43265106799,1.6055432651067991,0.1181538115512395,0.2863305700066006,-0.7593020995530602,0.375589305954689,0.48708395639271934,184.6009165374315
269,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,324,0.9714017815283638,2.7177684013127053,10000.0,26050.004309533026,1.6050004309533024,0.11812664222537306,0.1519923846181123,-0.5750366718824893,0.2802274399980117,0.5400850865154414,60.78885748421951
270,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,241,0.9714017815283638,1.875293014533521,10000.0,26021.307001397457,1.6021307001397456,0.11798292651663855,0.15488063326273638,-0.5680547152859952,0.2924049554950819,0.5293513877885417,68.93184354894863
271,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,328,0.9714017815283638,2.7416783872480077,10000.0,25995.768164629008,1.5995768164629007,0.1178549105940252,0.13971733119152285,-0.5591066944791973,0.2692492669656848,0.5499579078700082,60.960221805852754
272,buy_and_hold,,top1_risk_adjusted_lb21_skip0_trend0_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,451,0.9690576652601969,0.992498827941866,10000.0,25747.65277741997,1.5747652777419971,0.11660539132391823,0.20894050164360742,-0.7932443034626967,0.3790947113102293,0.479558836327967,438.0035223767013
273,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,221,0.9132676980778247,1.6680731364275667,10000.0,25699.85503277922,1.569985503277922,0.1163634587632596,0.16379774610786418,-0.560357901469974,0.29324389779891963,0.5236996092495607,85.46827017573739
274,buy_and_hold,,top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,286,0.9226441631504922,2.287388654477262,10000.0,25570.112856958534,1.5570112856958533,0.11570474766823247,0.16463060792137074,-0.5969342996582399,0.2929072737107319,0.5216752154931263,61.754001227809546
275,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x1_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,228,0.9226441631504922,1.7107360525082045,10000.0,25477.596894511273,1.5477596894511274,0.11523323122124784,0.15474033871279835,-0.5597263552735624,0.2806502925227601,0.5305440507510771,80.87573053862724
276,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,262,0.9714017815283638,1.9362400375058604,10000.0,25459.620227844618,1.5459620227844617,0.11514143595961213,0.15033255096723036,-0.5682245488446254,0.29124956830921805,0.5215276466483595,88.95528970079617
277,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_inv_vol_monthly_target0.35_adjusted,2018-01-02,2026-07-31,2133,327,0.9714017815283638,2.720581340834505,10000.0,25452.70410951308,1.545270410951308,0.11510610454440418,0.13809169709337799,-0.5389924080987164,0.2630148027747295,0.5472864214949169,57.222575590568496
278,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,207,0.953117674636662,1.7984060009376466,10000.0,25405.18016254637,1.5405180162546372,0.11486309592727917,0.1613207242559887,-0.6142481899418353,0.3108728460522482,0.5067509779587421,59.39186445660733
279,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,231,0.9226441631504922,1.6994842944210033,10000.0,25263.157608796995,1.5263157608796996,0.11413447800534526,0.1584249178274051,-0.5682245488446254,0.28062399780624697,0.5270539121775056,83.67553256486396
280,buy_and_hold,,top3_momentum_lb126_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,313,0.9615564932020628,2.6605719643694328,10000.0,25207.328144995077,1.5207328144995076,0.11384706513832676,0.15861197728685075,-0.6052308245785207,0.2800946047281556,0.5263695778712844,57.2657827175947
281,buy_and_hold,,top3_momentum_lb126_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,313,0.9615564932020628,2.6605719643694328,10000.0,25207.328144995077,1.5207328144995076,0.11384706513832676,0.15861197728685075,-0.6052308245785207,0.2800946047281556,0.5263695778712844,57.2657827175947
282,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,303,0.953117674636662,2.5649320206282233,10000.0,25164.48663864144,1.5164486638641441,0.11362613335577221,0.1562271999818972,-0.5575677846532288,0.2778657073301314,0.5278244740694253,62.22777355789233
283,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,218,0.9226441631504922,1.6699484294421003,10000.0,25100.478493413248,1.510047849341325,0.11329542628559808,0.1544355932774371,-0.5680714314779294,0.2818628338002319,0.5233551031486099,74.38357169549201
284,buy_and_hold,,top1_risk_adjusted_lb21_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,390,0.9221753398968588,0.9338959212376934,10000.0,25039.66077751327,1.5039660777513268,0.11298051208613935,0.19024062049986745,-0.7179049397907198,0.35076332323933584,0.47891850521917295,381.4522605763609
285,buy_and_hold,,top1_risk_adjusted_lb252_skip21_trend0_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,149,0.9821847163619315,0.9915611814345991,10000.0,24985.596904761896,1.4985596904761898,0.11270000148472215,0.17693718102915337,-0.7510168636018378,0.4008608297477376,0.4673976659862789,138.84789431896394
286,buy_and_hold,,top1_risk_adjusted_lb252_skip21_trend0_vol63_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,53,0.9817158931082982,0.9915611814345991,10000.0,24931.117619047618,1.4931117619047618,0.11241679260569093,0.1815349496908,-0.7230773777731673,0.40323893469026767,0.46633028894190376,50.87960698702806
287,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x1_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,222,0.9226441631504922,1.7187060478199718,10000.0,24800.586620080798,1.4800586620080796,0.11173600068471368,0.1569898412549544,-0.5740080928719002,0.291532841332672,0.5107034978948035,80.48705922221316
288,buy_and_hold,,top2_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,182,0.8846694796061885,1.5804031879981246,10000.0,24795.086031746032,1.4795086031746032,0.11170724260524323,0.17745597399417562,-0.6085236193506918,0.28988093311820656,0.5117387403623752,56.33490718233719
289,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,291,0.9226441631504922,2.288326300984529,10000.0,24685.525272235056,1.4685525272235056,0.11113326169192117,0.16132341500076133,-0.5986236502251081,0.2915929592129885,0.5087049255480236,65.21949928302652
290,buy_and_hold,,top2_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,181,0.8846694796061885,1.5719643694327239,10000.0,24665.48825396826,1.466548825396826,0.11102804585986314,0.19367258806286416,-0.6197529847070146,0.2961816655249689,0.5050529533726374,57.31493653661099
291,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,279,0.9226441631504922,2.27051101734646,10000.0,24601.282508957756,1.4601282508957758,0.11069038748586513,0.13939356984679308,-0.539200685236516,0.26281433452825326,0.5323679053385745,66.55418723099581
292,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x1_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,248,0.9615564932020628,1.8949835911861228,10000.0,24593.31852484271,1.4593318524842709,0.11064845059521589,0.1476376114658865,-0.5740080928719002,0.3009851550999657,0.5007879300756689,80.80070372400715
293,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_target0.35_adjusted,2018-01-02,2026-07-31,2133,245,0.9714017815283638,1.8860759493670887,10000.0,24579.91557282603,1.457991557282603,0.11057784599822629,0.14966905308212955,-0.5680547152859952,0.29001546858581284,0.5084050498626722,68.40323145587884
294,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol21_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,284,0.8912330051570558,1.710267229254571,10000.0,24511.85771431717,1.4511857714317173,0.11021880247353533,0.12755700631121994,-0.44160929008172556,0.273084330711481,0.5196638353767696,131.1397269691587
295,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,231,0.9226441631504922,1.7004219409282701,10000.0,24510.239751654124,1.4510239751654126,0.11021025609784751,0.15150156628783143,-0.5470479507293522,0.28362564688997915,0.5121750139546919,86.27622225069511
296,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,267,0.9226441631504922,2.2789498359118614,10000.0,24474.408521427642,1.4474408521427642,0.1100208611202238,0.14532465552072252,-0.557498208564863,0.2727485154290788,0.5206089456021252,66.76600563054592
297,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,216,0.9226441631504922,1.6994842944210033,10000.0,24438.106831343368,1.4438106831343367,0.10982872945511635,0.1587651745259185,-0.5786554498579726,0.29156436650803136,0.5048267583051381,74.79287293309261
298,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,190,0.8846694796061885,1.6085325832161275,10000.0,24326.312763288137,1.4326312763288138,0.10923545617862285,0.16472104410210692,-0.5660768948104327,0.2865464470951723,0.5064596615571717,59.85117185863321
299,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,287,0.8912330051570558,1.6971401781528364,10000.0,24268.65457032491,1.4268654570324912,0.10892853132661351,0.120567546313442,-0.4303292694200749,0.26549778010652375,0.5225040438629224,136.20269557490855
300,buy_and_hold,,top3_momentum_lb126_skip0_trend200_vol63_inv_vol_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,325,0.9615564932020628,2.6605719643694328,10000.0,24265.8057021053,1.4265805702105299,0.10891334959854881,0.14561925352126096,-0.6017118023370562,0.2695377432226401,0.5197491947079499,61.246564350264826
301,buy_and_hold,,top1_risk_adjusted_lb252_skip21_trend200_vol21_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,70,0.943272386310361,0.953117674636662,10000.0,24241.49904761905,1.4241499047619048,0.10878375443926158,0.21330689704008116,-0.7392639205083301,0.3698410665973814,0.4648889975064586,68.84954354428007
302,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,269,0.9615564932020628,1.8738865447726207,10000.0,24131.097131451897,1.41310971314519,0.10819367877783281,0.15356386415805828,-0.5997280712980471,0.3033547820010642,0.4918789859635496,96.10605611047654
303,buy_and_hold,,top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,323,0.9714017815283638,2.7191748710736054,10000.0,24017.027223474415,1.4017027223474416,0.10758148814361945,0.12788020928673652,-0.560642307513687,0.26975024689345856,0.515207756888789,59.45654685332007
304,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,322,0.9714017815283638,2.7304266291608066,10000.0,23964.09375773404,1.3964093757734042,0.10729653175518505,0.1371907434248356,-0.5745385853454831,0.28020634742434275,0.5053621886653142,57.89930687059304
305,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_target0.25_adjusted,2018-01-02,2026-07-31,2133,247,0.9714017815283638,1.9160806375996249,10000.0,23964.085661791265,1.3964085661791263,0.10729648812983794,0.1449831106319528,-0.5283340276468033,0.27002349096976325,0.5137797305590786,65.04871522383257
306,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,222,0.9226441631504922,1.7097984060009377,10000.0,23934.830588334775,1.3934830588334775,0.10713876077648576,0.15911599867726767,-0.5785387797013299,0.29163635617173417,0.4964087979377596,83.49769953318612
307,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,289,0.953117674636662,2.5250820440693857,10000.0,23785.713720677857,1.378571372067786,0.10633214805403868,0.13999066555709463,-0.5575129215627168,0.28088973117751753,0.5017252139978133,56.21832915742497
308,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,231,0.9714017815283638,1.894045944678856,10000.0,23726.7722733073,1.3726772273307297,0.10601208581773935,0.15433681253950143,-0.5785045110183737,0.3059766548670081,0.4841067135758145,67.14130775401992
309,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,256,0.9714017815283638,1.9048288795124237,10000.0,23519.062810557003,1.3519062810557,0.10487856044382937,0.15147715133212028,-0.5785387797013299,0.30542799087516986,0.4810266949521299,86.63409501475466
310,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w2_1_1_short21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,288,0.8912330051570558,1.7060478199718705,10000.0,23501.111313532452,1.3501111313532452,0.10478017969207576,0.11986296187103399,-0.4556862417635551,0.2755138347680686,0.49978526039413496,135.1936039630067
311,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,295,0.9226441631504922,2.3164556962025316,10000.0,23465.90561171444,1.346590561171444,0.10458704669144292,0.15337525487900214,-0.5975314312396838,0.28966675699758876,0.4897535252819909,65.87756091607471
312,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,311,0.953117674636662,2.515705578996718,10000.0,23293.1611288803,1.32931611288803,0.10363567188868106,0.13964792314895869,-0.5390978921838787,0.26623533933086635,0.5050569320498465,63.46359211535599
313,buy_and_hold,,top3_momentum_lb126_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,1156,0.9582747304266291,2.6699484294421003,10000.0,23241.434932891218,1.3241434932891218,0.10334958189269838,0.14725538371984007,-0.5085088264424628,0.2594561216055372,0.5097151654226344,149.0165878686068
314,buy_and_hold,,top3_momentum_lb126_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,1156,0.9582747304266291,2.6699484294421003,10000.0,23241.434932891218,1.3241434932891218,0.10334958189269838,0.14725538371984007,-0.5085088264424628,0.2594561216055372,0.5097151654226344,149.0165878686068
315,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,224,0.9226441631504922,1.6872948898265354,10000.0,23135.11836611256,1.3135118366112564,0.10275979008447989,0.15174098386022516,-0.560357901469974,0.2939132974216549,0.4814511090070989,86.42677596352335
316,buy_and_hold,,top3_momentum_lb252_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,1040,0.953117674636662,2.5850914205344586,10000.0,23081.53587379647,1.308153587379647,0.10246163290325705,0.13920091205483218,-0.535874628491177,0.26046135776381774,0.5058062480440286,130.86141123015148
