date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2022-01-17,17044.376570825552,16017.197877722472,1,1,,,0.0,0.0
2022-01-18,17078.466508425838,16049.2333865552,1,1,,,0.0,0.0
2022-01-19,17576.16069645435,16516.934053641493,1,1,,,0.0,0.0
2022-01-20,18578.36811008341,17458.74347635126,1,1,,,0.0,0.0
2022-01-21,19191.965985848932,18035.362899927546,1,1,,,0.0,0.0
2022-01-24,18994.253798235106,17849.565829633488,1,1,,,0.0,0.0
2022-01-25,19430.59029879103,18259.606527903434,1,1,,,0.0,0.0
2022-01-26,19662.393474057124,18477.440093800855,1,1,,,0.0,0.0
2022-01-27,19607.85167400063,18426.185253209773,1,1,,,0.0,0.0
2022-01-28,19096.51836077606,17945.66742227847,1,1,,,0.0,0.0
2022-01-31,19280.602973765624,18118.658183204556,1,1,,,0.0,0.0
2022-02-01,19062.429473227752,17913.632900216384,1,1,,,0.0,0.0
2022-02-02,19035.159623251486,17888.00646669148,1,1,,,0.0,0.0
2022-02-03,19287.4199112337,18125.06429820046,1,1,,,0.0,0.0
2022-02-04,18980.61572309103,17836.74965255912,1,1,,,0.0,0.0
2022-02-07,18885.165997914188,17747.052201368762,1,1,,,0.0,0.0
2022-02-08,18571.5532727193,17452.339334896635,1,1,,,0.0,0.0
2022-02-09,19089.69932320402,17939.259333741284,1,1,,,0.0,0.0
2022-02-10,19028.344785887377,17881.602325236858,1,1,,,0.0,0.0
2022-02-11,19157.879198404593,18003.330351406737,1,1,,,0.0,0.0
2022-02-14,19185.151148484823,18028.95875847292,1,1,,,0.0,0.0
2022-02-15,19414.91722290556,18244.877989328437,1,1,,,0.0,0.0
2022-02-16,19421.954671289885,18251.491326158775,1,1,,,0.0,0.0
2022-02-17,19386.78002999204,18218.436483254765,1,1,,,0.0,0.0
2022-02-18,19154.64503829959,18000.291097835052,1,1,,,0.0,0.0
2022-02-21,18430.10707051665,17319.417382584805,1,1,,,0.0,0.0
2022-02-22,18795.89267849632,17663.158935083815,1,1,,,0.0,0.0
2022-02-23,19302.368451251496,18139.11196503375,1,1,,,0.0,0.0
2022-02-24,18697.412503299012,17570.613663825967,1,1,,,0.0,0.0
2022-02-25,19696.293352248642,18509.296997147714,1,1,,,0.0,0.0
2022-03-02,18521.54979732963,17405.349317012315,1,1,,,0.0,0.0
2022-03-03,18746.651540845683,17616.88531268425,1,1,,,0.0,0.0
2022-03-04,18570.790934980265,17451.62293941188,1,1,,,0.0,0.0
2022-03-07,18057.279813944726,16969.05854617289,1,1,,,0.0,0.0
2022-03-08,18029.14262103121,16942.61704009922,1,1,,,0.0,0.0
2022-03-09,18992.853028890928,17848.24947759952,1,1,,,0.0,0.0
2022-03-10,18887.337505413263,17749.09284305261,1,1,,,0.0,0.0
2022-03-11,18458.240063222234,17345.854941575915,1,1,,,0.0,0.0
2022-03-14,18662.235761897206,17537.556847380674,1,1,,,0.0,0.0
2022-03-15,18486.37725613575,17372.296447649587,1,1,,,0.0,0.0
2022-03-16,17698.527454141455,16631.926383421654,1,1,,,0.0,0.0
2022-03-17,17895.492004743992,16817.02087301992,1,1,,,0.0,0.0
2022-03-18,18852.164964219384,17716.03997368988,1,1,,,0.0,0.0
2022-03-21,18788.85943031992,17656.549545336038,1,1,,,0.0,0.0
2022-03-22,19119.47459720968,17967.240202013603,1,1,,,0.0,0.0
2022-03-23,19239.0587171441,18079.617589597347,1,1,,,0.0,0.0
2022-03-24,19400.850726552762,18231.65920983288,1,1,,,0.0,0.0
2022-03-25,19829.946068639827,18634.895137768297,1,1,,,0.0,0.0
2022-03-28,19647.05221459801,18463.023374748147,1,1,,,0.0,0.0
2022-03-29,21243.859963531653,19963.599566612465,1,1,,,0.0,0.0
2022-03-30,20737.382090672512,19487.644563121252,1,1,,,0.0,0.0
2022-03-31,20385.662979045635,19157.121790117795,1,1,,,0.0,0.0
2022-04-01,20526.35104371718,19289.331294027434,1,1,,,0.0,0.0
2022-04-04,20744.41533884891,19494.25395286903,1,1,,,0.0,0.0
2022-04-05,19745.53659000324,18555.57259308856,1,1,,,0.0,0.0
2022-04-06,19562.642735961424,18383.700830068414,1,1,,,0.0,0.0
2022-04-07,19984.70482987209,18780.32736825605,1,1,,,0.0,0.0
2022-04-08,19400.850726552762,18231.65920983288,1,1,,,0.0,0.0
2022-04-11,18563.75348659594,17445.009602581544,1,1,,,0.0,0.0
2022-04-12,18563.75348659594,17445.009602581544,1,1,,,0.0,0.0
2022-04-13,18641.13391726405,17517.72670459606,1,1,,,0.0,0.0
2022-04-14,18324.587346831053,17220.256800955332,1,1,,,0.0,0.0
2022-04-18,18416.03427385196,17306.192682465407,1,1,,,0.0,0.0
2022-04-19,18746.651540845683,17616.88531268425,1,1,,,0.0,0.0
2022-04-20,18732.582944388927,17603.664559647415,1,1,,,0.0,0.0
2022-04-22,18008.03867629409,16922.784923773324,1,1,,,0.0,0.0
2022-04-25,18387.899181042412,17279.753149933014,1,1,,,0.0,0.0
2022-04-26,18092.450255034637,17002.10944199434,1,1,,,0.0,0.0
2022-04-27,17902.52525292039,16823.630262767696,1,1,,,0.0,0.0
2022-04-28,18008.03867629409,16922.784923773324,1,1,,,0.0,0.0
2022-04-29,16833.29827153102,15818.840203949847,1,1,,,0.0,0.0
2022-05-02,16813.67221303047,15296.612564829707,0,1,SELL,,15.301053118871627,0.0
2022-05-03,16813.67221303047,15276.780448503814,0,1,,,0.0,0.0
2022-05-04,16813.67221303047,15382.549433110422,0,1,,,0.0,0.0
2022-05-05,16813.67221303047,14926.424572403823,0,1,,,0.0,0.0
