ticker,label,strategy,params,full_return,full_cagr,full_mdd,full_trades,years,positive_years,positive_gt5_years,negative_years,beat_bh_years,avg_year_return,median_year_return,std_year_return,worst_year,worst_year_return,best_year,best_year_return,avg_bh_year_return,median_bh_year_return,avg_excess_year_return,median_excess_year_return,avg_year_mdd,worst_year_mdd,year,strategy_return,buy_hold_return,excess_return,year_mdd,trades,exposure
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2007,0.4812537424452603,0.36612025397867654,0.11513348846658378,-0.15672051171792212,4,0.9224489795918367
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2008,-0.2803442109628961,-0.41003670050090457,0.1296924895380085,-0.6561723852316865,12,0.8514056224899599
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2009,0.6772178684929204,0.7404816623758093,-0.06326379388288883,-0.4062656945167544,1,0.7903225806451613
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2010,-0.1949096287979637,-0.2549978439427546,0.0600882151447909,-0.3469246110093813,9,0.9311740890688259
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2011,-0.2866585348467682,-0.28488026715632153,-0.0017782676904466443,-0.46453875509364007,8,0.9839357429718876
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2012,0.2377494781941576,0.23775094001323693,-1.4618190793402874e-06,-0.16207478175005297,0,1.0
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2013,-0.07195539646656812,-0.07195573522198473,3.38755416606773e-07,-0.3556196602176367,0,1.0
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2014,-0.41979712816162185,-0.4629258100821997,0.04312868192057784,-0.49886466073764424,4,0.9919354838709677
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2015,-0.5965199425292382,-0.5781817842154169,-0.01833815831382135,-0.6247815364314024,12,0.975609756097561
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2016,1.1121773039288136,1.3723715907875778,-0.2601942868587641,-0.33276591320818527,4,0.6746987951807228
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2017,0.6790557673633213,0.35202080547764303,0.32703496188567827,-0.26862999694323,2,0.9173228346456693
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2018,0.12499799550360313,0.1249999496941423,-1.954190539166234e-06,-0.3163769180029624,0,1.0
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2019,0.15652070908014815,0.3776167135306676,-0.22109600445051947,-0.21140410820049516,1,0.9112903225806451
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2020,0.28991810035979904,0.1503120013433703,0.13960609901642873,-0.49814204777960336,9,0.8346774193548387
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2021,0.5762131216960911,0.05990565741564158,0.5163074642804495,-0.20658444367489237,8,0.7813765182186235
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2022,0.20210482617807934,0.0951742187792266,0.10693060739885274,-0.2625236974999401,3,0.868
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2023,-0.03431765851642399,-0.05064990577488204,0.016332247258458055,-0.2268552788133834,3,0.842741935483871
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2024,0.11986321207527384,0.00927274084584484,0.110590471229429,-0.14132630766094223,6,0.8764940239043825
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2025,0.1338348916160801,0.08456152108633797,0.04927337052974212,-0.1709353569874289,4,0.992
GGBR3,legacy_rsi_atr_21_45_75,rsi_reversion_atr,rsi_period=21;lower=45;upper=75;atr_period=14;atr_mult=2,218.7694728533523,0.2253459701869899,-0.8886262123933522,143,26,19,19,7,14,0.28731104294942406,0.22072204759274006,0.5378147826372616,2015,-0.5965199425292382,2000,2.1468612812585532,0.2966011588402881,0.1376559755187563,-0.009290115890864025,0.00816629300693733,-0.2982377401749302,-0.6561723852316865,2026,0.37080896783578265,0.17275355099655543,0.19805541683922723,-0.1464900162477768,4,0.837037037037037
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2000,2.3990034011841455,2.7099655428050626,-0.3109621416209172,-0.19999986057226782,3,0.5384615384615384
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2001,0.16867050602976863,0.4230763271372273,-0.2544058211074587,-0.31592267024768717,4,0.8084291187739464
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2002,0.350491596991658,0.4378381571006935,-0.08734656010903552,-0.23852776300474865,4,0.8620689655172413
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2003,0.9980387839473059,0.9980443157725578,-5.531825251869904e-06,-0.18027582306745993,0,1.0
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2004,0.608525237690797,0.6085269257765804,-1.6880857833800889e-06,-0.19521704805581408,0,1.0
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2005,-0.08982746421024335,0.09385740790858854,-0.1836848721188319,-0.42653501987789055,6,0.7710843373493976
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2006,0.5248072339719123,0.5833614449130697,-0.058554210941157425,-0.18965242835895457,2,0.9573643410852714
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2007,0.3661090319492357,0.36612025397867654,-1.1222029440816073e-05,-0.20948608377681044,0,1.0
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2008,-0.08310467385321862,-0.41003670050090457,0.32693202664768595,-0.46240300025828884,4,0.6546184738955824
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2009,0.7702654129655213,0.7404816623758093,0.029783750589712055,-0.33503171090419126,2,0.9193548387096774
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2010,-0.38212880614211553,-0.2549978439427546,-0.12713096219936093,-0.408898132842647,8,0.6437246963562753
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2011,-0.09881128971901287,-0.28488026715632153,0.18606897743730866,-0.28668011318165454,4,0.5381526104417671
GGBR3,breakout_10_55,breakout,lookback=10;exit_lookback=55,189.59684295376752,0.2187869694454738,-0.720734571652724,91,26,17,16,9,10,0.30527139779555923,0.1502052600518683,0.6391809989552809,2014,-0.45164882459441147,2000,2.3990034011841455,0.2966011588402881,0.1376559755187563,0.008670238955271158,-0.004045806522481432,-0.27907784033552974,-0.4648794460008475,2012,0.19406338233641374,0.23775094001323693,-0.0436875576768232,-0.17804951293142401,2,0.9306122448979591
