ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
PETR4,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=10;atr_mult=1.5;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,142,0.3076538269134567,2.1431633160496806,0.15306382188653633,-0.2579457973210526,0.8527316619388398,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.7555388719753782,,,,,0.7,,,,5,,,,,,,,,,,10,1.5,,,,,,,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=2;trend_window=200;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,89,0.19559779889944973,2.1163582954071756,0.15183633739879343,-0.17705115844481356,1.072379364292716,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.7823438926178832,,,,,0.7,,,,,,,,,200,,,,,,14,2.0,10,,,,,1.0,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=3;trend_window=0;volume_window=0;volume_mult=0;max_hold=20,2018-07-02,2026-07-17,1999,190,0.7938969484742371,2.687032740298752,0.1761774641706766,-0.49377232429077844,0.6486761358423342,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.2116694477263068,,,,,0.7,,,,,,,,,0,,,,,,10,3.0,20,,,,,0.5,0,0.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=3;trend_window=0;volume_window=0;volume_mult=1;max_hold=20,2018-07-02,2026-07-17,1999,190,0.7938969484742371,2.687032740298752,0.1761774641706766,-0.49377232429077844,0.6486761358423342,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.2116694477263068,,,,,0.7,,,,,,,,,0,,,,,,10,3.0,20,,,,,0.5,0,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=3;trend_window=0;volume_window=20;volume_mult=0;max_hold=20,2018-07-02,2026-07-17,1999,190,0.7893946973486743,2.2134938399580513,0.15624142851781664,-0.4935990000637964,0.5993010100856122,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.6852083480670075,,,,,0.7,,,,,,,,,0,,,,,,10,3.0,20,,,,,0.5,20,0.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=14;atr_mult=2;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,81,0.2801400700350175,2.1023003087182137,0.15118887863750397,-0.3826245040961941,0.874269135062968,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.796401879306845,,,,,0.7,,,,20,,,,,,,,,,,14,2.0,,,,,,,0,0.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=14;atr_mult=2;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,81,0.2801400700350175,2.1023003087182137,0.15118887863750397,-0.3826245040961941,0.874269135062968,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.796401879306845,,,,,0.7,,,,20,,,,,,,,,,,14,2.0,,,,,,,0,1.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=14;atr_mult=2;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,81,0.2801400700350175,2.1023003087182137,0.15118887863750397,-0.3826245040961941,0.874269135062968,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.796401879306845,,,,,0.7,,,,20,,,,,,,,,,,14,2.0,,,,,,,20,0.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=1.5;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,146,0.30815407703851927,1.7133551052177989,0.13216982544311007,-0.24582872595379013,0.7592259470854258,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-2.18534708280726,,,,,0.7,,,,5,,,,,,,,,,,14,1.5,,,,,,,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=2;trend_window=200;volume_window=20;volume_mult=1;max_hold=20,2018-07-02,2026-07-17,1999,77,0.271135567783892,1.586126829161989,0.12542818964508395,-0.22447378131854145,0.7951822578963795,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-2.3125753588630698,,,,,0.7,,,,,,,,,200,,,,,,10,2.0,20,,,,,1.0,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=50;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,106,0.26263131565782893,2.3318766699820537,0.1614551035878824,-0.20744985486465195,0.9363419540094491,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.566825518043005,,,,,0.7,,,,,,,,,50,,,,,,10,3.0,10,,,,,1.0,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=1.5;trend_window=200;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,91,0.18359179589794897,2.0044617895851977,0.14661026709275649,-0.161494036235864,1.0642574354076124,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.894240398439861,,,,,0.7,,,,,,,,,200,,,,,,14,1.5,10,,,,,1.0,20,1.0,
