ticker,strategy,fast,slow,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,trend_pullback,,,,,14,50.0,70.0,100,,,2013-04-29,2026-07-17,3289,134,0.3201581027667984,9981.265187873345,-0.0018734812126655065,-0.0001418856896354681,-0.4648499244577676,0.1377880938642165,0.06815192065240915,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.639907358191964
BBSE3,trend_pullback,,,,,14,40.0,60.0,100,,,2013-04-29,2026-07-17,3289,46,0.07114624505928854,9794.70810631341,-0.020529189368658995,-0.0015683406823664425,-0.2750582453330447,0.06360855129707428,0.007153479353018137,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.658563066347958
BBSE3,trend_pullback,,,,,14,50.0,60.0,100,,,2013-04-29,2026-07-17,3289,172,0.24353906962602614,9256.744365470906,-0.07432556345290942,-0.005827008695634683,-0.42798368730777625,0.11618897295077969,0.007817237485550039,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.712359440432208
BBSE3,trend_pullback,,,,,14,50.0,80.0,100,,,2013-04-29,2026-07-17,3289,112,0.3815749467923381,8976.52813034482,-0.10234718696551803,-0.008136746944880424,-0.5346408332443543,0.14929179907450893,0.020282741949419193,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.740381063944817
GGBR3,trend_pullback,,,,,14,50.0,80.0,200,,,2000-05-19,2026-07-17,5856,109,0.429474043715847,149882.60158273816,13.988260158273816,0.10903266118933952,-0.5195882115521756,0.23820625187909256,0.5534753968037236,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-20.30963022922233
GGBR3,trend_pullback,,,,,5,50.0,80.0,50,,,2000-05-19,2026-07-17,5856,344,0.2725409836065574,65381.77629120901,5.538177629120901,0.07441409483752981,-0.43526434364106614,0.1969245772530275,0.4625815717298278,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-28.759712758375244
GGBR3,trend_pullback,,,,,5,50.0,80.0,200,,,2000-05-19,2026-07-17,5856,230,0.3942964480874317,73887.74660054152,6.3887746600541515,0.07944893257961838,-0.4506010790491699,0.230912272013128,0.4468130432837819,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-27.909115727441993
GGBR3,trend_pullback,,,,,14,50.0,70.0,200,,,2000-05-19,2026-07-17,5856,139,0.3639002732240437,47361.51849490826,3.7361518494908266,0.06125282658946052,-0.518633916747703,0.2156335760818598,0.38379038708128405,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-30.56173853800532
GGBR3,trend_pullback,,,,,14,50.0,80.0,100,,,2000-05-19,2026-07-17,5856,191,0.32206284153005466,85837.51684694954,7.583751684694954,0.08565240372932892,-0.5876746958459544,0.2126217387107849,0.4924994912855607,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-26.714138702801193
GGBR3,trend_pullback,,,,,14,50.0,80.0,50,,,2000-05-19,2026-07-17,5856,220,0.2260928961748634,45272.48525670854,3.5272485256708537,0.05942437886696483,-0.529020123584161,0.17661936515445106,0.41466626072273643,352978.9038749614,34.297890387496146,0.14594648298089452,-0.9122995153080269,-30.770641861825293
