date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2022-07-20,69694.05794289436,192231.29115253314,0,1,,,0.0,0.0
2022-07-21,69694.05794289436,192945.1757553787,0,1,,,0.0,0.0
2022-07-22,69694.05794289436,195698.6301733974,0,1,,,0.0,0.0
2022-07-25,69694.05794289436,196922.32953431946,0,1,,,0.0,0.0
2022-07-26,69694.05794289436,194780.82293871985,0,1,,,0.0,0.0
2022-07-27,69694.05794289436,194168.9569012658,0,1,,,0.0,0.0
2022-07-28,69694.05794289436,194372.87953309782,0,1,,,0.0,0.0
2022-07-29,69694.05794289436,199879.7883691352,0,1,,,0.0,0.0
2022-08-01,69694.05794289436,193251.11695260223,0,1,,,0.0,0.0
2022-08-02,69694.05794289436,198757.9930746536,0,1,,,0.0,0.0
2022-08-03,69694.05794289436,194270.9263956783,0,1,,,0.0,0.0
2022-08-04,69694.05794289436,201001.5509496308,0,1,,,0.0,0.0
2022-08-05,69694.05794289436,205590.6361939976,0,1,,,0.0,0.0
2022-08-08,69694.05794289436,209771.7943897354,0,1,,,0.0,0.0
2022-08-09,69694.05794289436,210179.72143836445,0,1,,,0.0,0.0
2022-08-10,69694.05794289436,212831.1572909916,0,1,,,0.0,0.0
2022-08-11,69694.05794289436,216094.47553806583,0,1,,,0.0,0.0
2022-08-12,69694.05794289436,219765.7699047481,0,1,,,0.0,0.0
2022-08-15,69694.05794289436,219561.81455893008,0,1,,,0.0,0.0
2022-08-16,69694.05794289436,214605.3185376153,0,1,,,0.0,0.0
2022-08-17,69694.05794289436,215132.58620723145,0,1,,,0.0,0.0
2022-08-18,69694.05794289436,208910.6641358309,0,1,,,0.0,0.0
2022-08-19,69694.05794289436,208910.6641358309,0,1,,,0.0,0.0
2022-08-22,69694.05794289436,202477.7859256049,0,1,,,0.0,0.0
2022-08-23,69694.05794289436,210808.89317442104,0,1,,,0.0,0.0
2022-08-24,69694.05794289436,212285.29172032527,0,1,,,0.0,0.0
2022-08-25,69694.05794289436,213128.9199917111,0,1,,,0.0,0.0
