strategy,short_window,vol_window,trend_window,positive_rule,weights,full_cagr,full_return,full_mdd,full_sharpe,test_cagr,test_return,test_mdd,test_sharpe,trades
top1_short63_riskadj_rocfilter_w1_1_2_trend0_vol10_posscore,63,10,0,score,1_1_2,0.11178328974525287,15.64010152394739,-0.7734876694275983,0.47774204323970804,-0.044846196735155996,-0.3084514322227253,-0.6695671864122312,0.024868871129764904,287
top1_short63_riskadj_rocfilter_w1_1_2_trend0_vol21_posscore,63,21,0,score,1_1_2,0.10722606274993463,13.921801962530383,-0.7664505770997956,0.467338054797157,-0.0455005808369735,-0.3122507099058416,-0.6857443807447549,0.010398254862857106,269
top1_short63_riskadj_rocfilter_w1_1_1_trend0_vol10_posall_windows,63,10,0,all_windows,1_1_1,0.08659492416161796,8.058675163761247,-0.8018369214000269,0.41850439832317576,-0.059862558445936354,-0.39115994098478346,-0.6799164066717602,-0.036850870440537725,238
top1_short63_riskadj_rocfilter_w1_1_1_trend200_vol10_posall_windows,63,10,200,all_windows,1_1_1,0.08659492416161796,8.058675163761247,-0.8018369214000269,0.41850439832317576,-0.059862558445936354,-0.39115994098478346,-0.6799164066717602,-0.036850870440537725,238
top1_short63_riskadj_rocfilter_w2_1_1_trend0_vol10_posall_windows,63,10,0,all_windows,2_1_1,0.08659492416161796,8.058675163761247,-0.8018369214000269,0.41850439832317576,-0.059862558445936354,-0.39115994098478346,-0.6799164066717602,-0.036850870440537725,238
top1_short63_riskadj_rocfilter_w2_1_1_trend200_vol10_posall_windows,63,10,200,all_windows,2_1_1,0.08659492416161796,8.058675163761247,-0.8018369214000269,0.41850439832317576,-0.059862558445936354,-0.39115994098478346,-0.6799164066717602,-0.036850870440537725,238
top1_short63_riskadj_rocfilter_w1_1_2_trend0_vol10_posall_windows,63,10,0,all_windows,1_1_2,0.08659492416161796,8.058675163761247,-0.8018369214000269,0.41850439832317576,-0.059862558445936354,-0.39115994098478346,-0.6799164066717602,-0.036850870440537725,238
top1_short63_riskadj_rocfilter_w1_1_2_trend200_vol10_posall_windows,63,10,200,all_windows,1_1_2,0.08659492416161796,8.058675163761247,-0.8018369214000269,0.41850439832317576,-0.059862558445936354,-0.39115994098478346,-0.6799164066717602,-0.036850870440537725,238
top1_short63_riskadj_rocfilter_w1_1_2_trend200_vol21_posscore,63,21,200,score,1_1_2,0.08728320911139442,8.212173893635642,-0.7369594249650214,0.4164645954586881,-0.07038114853495436,-0.4438082956948797,-0.6952245521936213,-0.0782617735318956,262
top1_short63_riskadj_rocfilter_w1_1_1_trend200_vol21_posscore,63,21,200,score,1_1_1,0.08433852993614943,7.572532462392299,-0.7583324941451046,0.40931849071315485,-0.07038114853495436,-0.4438082956948797,-0.6952245521936213,-0.0782617735318956,258
top1_short63_riskadj_rocfilter_w2_1_1_trend200_vol21_posscore,63,21,200,score,2_1_1,0.04630700278834454,2.323992070546589,-0.8773821031614941,0.30211869264056074,-0.07038114853495436,-0.4438082956948797,-0.6952245521936213,-0.0782617735318956,256
top1_short63_riskadj_rocfilter_w1_1_1_trend0_vol10_posscore,63,10,0,score,1_1_1,0.07748529771890178,6.2450827011467975,-0.8100263862039718,0.38883040933801716,-0.07078334791971075,-0.44573966641881535,-0.6695671864122312,-0.06200681809903967,284
top1_short63_riskadj_rocfilter_w2_1_1_trend0_vol10_posscore,63,10,0,score,2_1_1,0.05137437306872972,2.778658988765455,-0.904518968243427,0.31666400107439824,-0.07078334791971075,-0.44573966641881535,-0.6695671864122312,-0.06200681809903967,286
top1_short63_riskadj_rocfilter_w1_1_2_trend200_vol10_posscore,63,10,200,score,1_1_2,0.09469397634121024,10.031697970214642,-0.7437155191424553,0.4353838654091021,-0.07088503670075885,-0.44622704723644124,-0.6799164066717602,-0.06374324032835432,283
top1_short63_riskadj_rocfilter_w1_1_1_trend200_vol10_posscore,63,10,200,score,1_1_1,0.09153255465680199,9.216759025007866,-0.7645853583214715,0.42794387503697534,-0.07088503670075885,-0.44622704723644124,-0.6799164066717602,-0.06374324032835432,279
top1_short63_riskadj_rocfilter_w2_1_1_trend200_vol10_posscore,63,10,200,score,2_1_1,0.06428693270648411,4.2240840854354005,-0.8799594433858837,0.3531321736216437,-0.07088503670075885,-0.44622704723644124,-0.6799164066717602,-0.06374324032835432,283
top1_short63_riskadj_rocfilter_w1_1_1_trend0_vol21_posscore,63,21,0,score,1_1_1,0.07245335136893605,5.398802673145079,-0.8069605229803096,0.3757546906035888,-0.07091528777542899,-0.4463719641776607,-0.6857443807447549,-0.07871005823551794,264
top1_short63_riskadj_rocfilter_w2_1_1_trend0_vol21_posscore,63,21,0,score,2_1_1,0.03578704008112754,1.54217714344054,-0.9029804697896905,0.27193774195425696,-0.07091528777542899,-0.4463719641776607,-0.6857443807447549,-0.07871005823551794,265
top1_short63_riskadj_rocfilter_w1_1_1_trend0_vol14_posall_windows,63,14,0,all_windows,1_1_1,0.07483269074560872,5.786373112715633,-0.8112644305002956,0.3854658258064741,-0.07205286616522821,-0.45179745675789995,-0.6952245521936213,-0.0764511431085848,226
top1_short63_riskadj_rocfilter_w1_1_1_trend200_vol14_posall_windows,63,14,200,all_windows,1_1_1,0.07483269074560872,5.786373112715633,-0.8112644305002956,0.3854658258064741,-0.07205286616522821,-0.45179745675789995,-0.6952245521936213,-0.0764511431085848,226
top1_short63_riskadj_rocfilter_w2_1_1_trend0_vol14_posall_windows,63,14,0,all_windows,2_1_1,0.07483269074560872,5.786373112715633,-0.8112644305002956,0.3854658258064741,-0.07205286616522821,-0.45179745675789995,-0.6952245521936213,-0.0764511431085848,226
top1_short63_riskadj_rocfilter_w2_1_1_trend200_vol14_posall_windows,63,14,200,all_windows,2_1_1,0.07483269074560872,5.786373112715633,-0.8112644305002956,0.3854658258064741,-0.07205286616522821,-0.45179745675789995,-0.6952245521936213,-0.0764511431085848,226
top1_short63_riskadj_rocfilter_w1_1_2_trend0_vol14_posall_windows,63,14,0,all_windows,1_1_2,0.07483269074560872,5.786373112715633,-0.8112644305002956,0.3854658258064741,-0.07205286616522821,-0.45179745675789995,-0.6952245521936213,-0.0764511431085848,226
top1_short63_riskadj_rocfilter_w1_1_2_trend200_vol14_posall_windows,63,14,200,all_windows,1_1_2,0.07483269074560872,5.786373112715633,-0.8112644305002956,0.3854658258064741,-0.07205286616522821,-0.45179745675789995,-0.6952245521936213,-0.0764511431085848,226
top1_short63_riskadj_rocfilter_w1_1_2_trend200_vol42_posscore,63,42,200,score,1_1_2,0.1352901593733975,27.991764871887998,-0.7064265827705909,0.5418737560118134,-0.07838589371822668,-0.4811592500368377,-0.6952245521936213,-0.099075718605322,249
top1_short63_riskadj_rocfilter_w1_1_1_trend200_vol42_posscore,63,42,200,score,1_1_1,0.13222400952894353,25.98414426692828,-0.7209461925035878,0.5362045178080742,-0.07838589371822668,-0.4811592500368377,-0.6952245521936213,-0.099075718605322,242
top1_short63_riskadj_rocfilter_w2_1_1_trend200_vol42_posscore,63,42,200,score,2_1_1,0.09593338538513119,10.367960243546351,-0.8499738560997365,0.4407863080233174,-0.07838589371822668,-0.4811592500368377,-0.6952245521936213,-0.099075718605322,244
top1_short63_riskadj_rocfilter_w2_1_1_trend0_vol42_posscore,63,42,0,score,2_1_1,0.08492565911350103,7.696556644354917,-0.8812794116064484,0.410146184529882,-0.07878982233327303,-0.4829843457018296,-0.6857443807447549,-0.09913522105813485,252
top1_short63_riskadj_rocfilter_w1_1_1_trend0_vol42_posscore,63,42,0,score,1_1_1,0.11698412444305295,17.833852465973873,-0.783970036231999,0.49391141041673164,-0.08634113960510226,-0.5160846271901935,-0.6857443807447549,-0.12651506346481087,253
top1_short63_riskadj_rocfilter_w1_1_2_trend200_vol63_posscore,63,63,200,score,1_1_2,0.14144276426875035,32.462620091247,-0.7162372333638062,0.5583152808357298,-0.08810138973718051,-0.5235282178705362,-0.6952245521936213,-0.12825723835496028,238
top1_short63_riskadj_rocfilter_w1_1_1_trend200_vol63_posscore,63,63,200,score,1_1_1,0.1383602403443931,30.145578041984386,-0.7393236643544157,0.5528368783686963,-0.08810138973718051,-0.5235282178705362,-0.6952245521936213,-0.12825723835496028,231
top1_short63_riskadj_rocfilter_w2_1_1_trend200_vol63_posscore,63,63,200,score,2_1_1,0.10186919275798445,12.11991909550638,-0.8677446593691732,0.45722944813675515,-0.08810138973718051,-0.5235282178705362,-0.6952245521936213,-0.12825723835496028,234
top1_short63_riskadj_rocfilter_w2_1_1_trend0_vol63_posscore,63,63,0,score,2_1_1,0.09080594841432355,9.037817115883842,-0.8953387133584886,0.42637205153672036,-0.08911868587369232,-0.5277841954809457,-0.6857443807447549,-0.13033518116837114,242
top1_short63_riskadj_rocfilter_w1_1_1_trend0_vol63_posscore,63,63,0,score,1_1_1,0.12303572218527425,20.737319578328812,-0.8012803857850501,0.51011711867997,-0.0964198393327057,-0.5573650507699998,-0.7003320161431619,-0.1569737508605973,241
top1_short63_riskadj_rocfilter_w1_1_2_trend0_vol42_posscore,63,42,0,score,1_1_2,0.1379015419030123,29.814268124725093,-0.7473977957685073,0.5449649022954757,-0.1018578832633259,-0.5783304709316286,-0.7143884276700772,-0.1832343807237181,255
top1_short63_riskadj_rocfilter_w1_1_2_trend200_vol14_posscore,63,14,200,score,1_1_2,0.06543955338044816,4.376306216500713,-0.7727465294366669,0.3565068832463389,-0.1058374504268852,-0.593116941050819,-0.7053412693030664,-0.1981996785777864,279
top1_short63_riskadj_rocfilter_w1_1_1_trend200_vol14_posscore,63,14,200,score,1_1_1,0.06255982702048657,4.0037297519022,-0.7912138464274034,0.348666427143796,-0.1058374504268852,-0.593116941050819,-0.7053412693030664,-0.1981996785777864,274
top1_short63_riskadj_rocfilter_w2_1_1_trend200_vol14_posscore,63,14,200,score,2_1_1,0.02863836617709592,1.115408777111591,-0.8936243825999028,0.2505043524199731,-0.1058374504268852,-0.593116941050819,-0.7053412693030664,-0.1981996785777864,275
top1_short63_riskadj_rocfilter_w1_1_1_trend0_vol14_posscore,63,14,0,score,1_1_1,0.048463799080836534,2.5106752956305374,-0.835462028396829,0.3090504315833913,-0.1066126774594679,-0.5959439233904251,-0.7015235436967429,-0.19927254954368095,281
top1_short63_riskadj_rocfilter_w2_1_1_trend0_vol14_posscore,63,14,0,score,2_1_1,0.015993719866622902,0.5235440982754145,-0.9167629737852635,0.2136753248665916,-0.1066126774594679,-0.5959439233904251,-0.7015235436967429,-0.19927254954368095,281
top1_short63_riskadj_rocfilter_w1_1_2_trend0_vol63_posscore,63,63,0,score,1_1_2,0.14406804961642217,34.56596809813126,-0.7904388919960412,0.5611014772783312,-0.11177206285025676,-0.6143242114413932,-0.7385673928898753,-0.2134182083097576,244
top1_short63_riskadj_rocfilter_w1_1_2_trend0_vol14_posscore,63,14,0,score,1_1_2,0.0675281024225638,4.663074233261689,-0.82894230572063,0.36171950930820035,-0.12166383487463617,-0.6475263610210995,-0.7398176578985514,-0.25627970269569617,285
